"ID";"Wave";"SiteCode";"Categories";"Feedback"
"989949";"Wave 1 2024";"2270";"Service, People";"Untuk pelayanan dari Retail Assistantnya terlihat sangat pasif, tidak banyak menginformasikan mengenai produk Eiger harus Pelanggan yang bertanya terlebih dulu, and Retail Assistant ataupun Kasir terlihat kurang ramah dalam melayani Pelanggan."
"992010";"Wave 1 2024";"2065";"People, Service";"Retail Assistant terlihat sering bermain Hp ketika sedang melayani Pelanggan. Retail Assistant pria yang merangkap menjadi Kasir memakai topi dalam posisi terbalik and beberapa kali terlihat merapikan topinya, hal tersbut jadi terkesan tidak rapi. Pelayanan yang diberikan masih kurang, lebih ditingkatkan lagi terutama mengenai informasi garansi produk."
"989665";"Wave 1 2024";"2036";"Service, People";"Toko Eiger Basuki Rahmat terlihat rapi and bersih baik pada lantai 1 and lantai 2. Untuk pelayanan, Pelanggan dilayani oleh Retail Assistant and juga Kasir, namun Retail Assistant kurang menggali kebutuhan Pelanggan and pasif. Untuk Kasir terlihat kurang antusias saat melayani Pelanggan."
"992533";"Wave 1 2024";"2304";"Service";"Retail Assistant yang melayani Pelanggan cukup informatif, aktif memberikan penjelasan mengenai produk and memberikan rekomendasi produk yang Pelanggan minati."
"990379";"Wave 1 2024";"7023";"Cleanliness, Facility";"Retail Assistant melayani dengan baik, aktif memberikan rekomendasi produk yang diinginkan Pelanggan. Namun keadaan store cukup tidak rapi, banyak karung yang menumpuk menghalangi jalur jalan pelanggan, kemudian keadaan toiletpun sangat tidak cocok untuk dijadikan untuk toilet Pelanggan karena banyak alat kebersihan yang disimpan di dalam toilet."
"991048";"Wave 1 2024";"5056";"Service";"Saat Pelanggan melakukan kunjungan ke Store Citraland Semarang, hanya terdapat 1 Retail Assistant yang bertugas. Saat itu kondisi storepun sedang sepi, namun pelayanan Retail Assistant cukup tidak memuaskan. Retail Assistant tidak begitu memperhatikan Pelanggan yang sedang melihat-lihat produk, sehingga setiap Pelanggan ingin mengajukan pertanyaan perlu menghampiri Retail Assistant terlebih dahulu."
"989666";"Wave 1 2024";"7031";"Facility, Cleanliness, People";"Toilet tergabung dengan penyimpanan barang yang terlihat jelas serta didalam kamar mandi terdapat beberapa kerak kotor. Retail Assistant terlihat sedang kurang fit karena batuk pilek sehingga mengganggu pelanggan yang dilayani kedepan bisa memakai masker Pelanggan kurang nyaman karena 2 staff yang bertugas sedang sakit batuk pilek. Sebaiknya diterapkan pemakaian masker untuk menjaga kenyamanan Pelanggan yang datang."
"990307";"Wave 1 2024";"2029";"Cleanliness, Transaction Process, People, Service";"Toko Eiger Malang secara keseluruhan terlihat bersih baik di lantai 1 maupun lantai 2. Hanya saja terdapat pada salah satu area display produk tas yang penataannya terlihat kurang rapi and bertumpuk. Selain itu, juga terdapat sampah plastik di samping area Kasir. Untuk pelayanannya, sangat disayangkan Retail Assistant and juga kasir tidak menawarkan member kepada Pelanggan and kurang inisiatif. Untuk kasir terkesan kurang antusias dalam menyambut Pelanggan pada saat awal interaksi, Kasir menggunakan satu tangan pada saat menyerahkan struk transaksi kepada Pelanggan. Terkait grooming, terlihat Retail Assistant Wanita tidak memakai seragam and sepatu sesuai ketentuan Eiger. Seragam/penampilan Retail Assistant tersebut terlihat mencolok/kontras dibanding dengan Retail Assistant lainnya."
"989952";"Wave 1 2024";"2023";"Facility, Service";"Outlet sedang dalam renovasi, pada lantai 1 terasa sejuk, untuk lantai 2 terasa panas and bau asap rokok pekerja renovasi karena AC belum dipasang. Retail Assistant yang melayani Pelanggan ada 2, Retail Assistant Wanita melayani 60% and Retail Assistant Pria melayani 40%, RA Wanita dampingi dari awal sampai selesai dengan penjelasan tentang beberapa produk serta promo toko and member, sedangkan untuk Retail Assistant Pria menjelaskan tentang product knowledge tas Carrier serta garansi produk. Toilet tidak bisa digunakan karena sedang dalam proses renovasi."
"990376";"Wave 1 2024";"7003";"Service, Cleanliness, Facility";"Retail Assistant yang memakai seragam berwarna hitam terlihat pasif and kurang informatif saat melayani Pelanggan. Selain itu, toilet dalam kondisi basah masih dengan konsep lama memakai bak ember sebagai penampungan air. Di era sekarang tidak ada salahnya berlomba-lomba merenovasi toilet yang kekinian and Aesthetic, apalagi Eiger merupakan brand besar."
"990784";"Wave 1 2024";"7015";"Facility, Cleanliness, People";"Pelanggan menilai toilet yang ada di outlet ini tidak layak digunakan karena minim perawatan untuk sekelas brand besar seperti EIGER sangat disayangkan. Selain itu Retail Assistant Pria tidak antusias menyambut kedatangan Shopper and memakai seragam yang tidak sesuai. Perlu adanya perbaikan dari sisi outlet maupun SDM-nya agar dapat lebih baik lagi and memberikan exprience yang menyenangkan untuk Pelanggan yang berkunjung."
"989919";"Wave 1 2024";"5042";"Cleanliness, Facility, Service, Transaction Process";"Toko Eiger Mall Olympic Garden malang terlihat ramai saat kunjungan Pelanggan, Retail Assistant terlihat sibuk tidak melakukan kontak mata and salam kepada Pelanggan. Pelanggan dilayani oleh Retail Assistant yang mana juga merangkap sebagai Kasir. Pelanggahn dilayani dengan baik, namun Retail Assistant kurang inisiatif dalam menawarkan Pelanggan untuk mencoba produk yang diminati, tidak menanyakan kepemilikan member, and tidak melakukan gerakan gestur salam penutup di akhir layanan. Untuk kebersihan and kerapian toko, terlihat ada tumpukan kardus barang yang diletakan di jalur Pelanggan and di samping Area Kasir sehingga terkesan tidak rapi. Pada area Fitting Room terdapat pakaian yang digantung oleh Pelanggan sebelumnya yang tidak segera dirapikan kembali oleh Retail Assistant. Selain itu juga terlihat banyak lubang pada bagian pintu Fitting Room."
"990146";"Wave 1 2024";"Closed";"Service, Facility, People";"Retail Assistant kurang inisiatif untuk berkomunikasi dengan Pelanggan, Pelanggan harus memanggil Retail Assistant terlebih dahulu jika ingin menanyakan sesuatu. Diperhatikan kembali untuk keadaan Outlet bagian dalam seperti lantai and dinding yang rusak, kondisi toilet yang kurang bagus agar dapat diperbaiki kedepannya agar aesthetic and kekinian Selain itu penampilan and atribut Staf harus sesuai dengan standartnya."
"989900";"Wave 1 2024";"2182";"Facility, Cleanliness";"Secara keseluruhan pelayanannya sudah cukup baik oleh Retail Assistant. Untuk outletnya juga terlihat bersih walaupun terdapat cat yang sudah mengelupas pada area tas kecil seperti di area sling bag and waist bag. Di area toilet terdapat pel sehingga cukup mengganggu penglihatan saat Pelanggan lainnya menggunakan toilet."
"990057";"Wave 1 2024";"2090";"Service, Facility";"Diharapkan adanya perbaikan pelayanan yang dilakukan oleh Retail Assistant karena pelayanan yang dirasakan oleh Pelanggan seperti kurang maksimal and Retail Assistant terkesan cuek saat melakukan pelayanannya and untuk toilet pelanggan diarea toko terletak bersamaan dengan gudang penyimpanan barang sehingga membuat Pelanggan kurang nyaman saat melawati area gudang saat menuju ke toilet"
"990200";"Wave 1 2024";"2002";"Service, People";"Retail Assistant inisiatif memberikan penjelasan terkait produk yang diminati oleh pelanggan. Menurut pelanggan bahwa beberapa Retail Assistant terlihat mengobrol di area kasir and mengacuhkan pelanggan serta tidak membantu pelanggan ketika terlihat kebingungan sehingga pelanggan harus mencari and memanggil Retail Assistant terlebih dahulu untuk menanyakan terkait produk."
"990120";"Wave 1 2024";"2100";"Service, Facility";"Saat memasuki toko tidak ada yang menyapa atau menyambut pelanggan, petugas hanya membiarkan pelanggan masuk and berkeliling. Untuk staff terlalu pasif saat melayanin Pelanggan, saat Pelanggan ke lantai dua tidak ada petugas yang mendampingi. Untuk outletnya sudah cukup baik and bersih, untuk fitting roomnya terlihat ada cat yang sudah luntur atau terkelupas, flush closet tidak berfungsi dengan."
"990278";"Wave 1 2024";"2104";"Service";"Store dalam kondisi ramai Pelanggan, bersih, produk display tertata rapi. Retail Assistant mampu mengatasi kebutuhan Pelanggan yang datang, Penjelasan dari Retail Assistant cukup bagus, detail, serta mudah dipahami oleh orang awam."
"990137";"Wave 1 2024";"7016";"Service, Transaction Process, People";"Toko Eiger Boyolali terlihat rapi and bersih pada lantai 1 and lantai 2, baik pada lantai, display produk, and fitting room. Untuk pelayanan, Pelanggan dilayani oleh 3 Retail Assistant. Pelanggan dilayani with baik oleh Retail Assistant, namun pelayanan yang diberikan kurang inisiatif dalam menjelaskan produk yang Pelanggan minati, tidak menawarkan untuk mencoba produk, tidak menjelaskan perawatan produk, tidak menanyakan kepemilikan member, and tidak menawarkan paper bag. Untuk seragam yang digunakan Retail Assistant juga masih belum sesuai."
"990152";"Wave 1 2024";"7012";"Facility";"Ditemukan adanya APAR and tidak terpasang bohlam di area luar kamar mandi."
"990351";"Wave 1 2024";"2060";"Service, Cleanliness, Facility";"Kondisi outlet Eiger OL Samarinda cukup bersih and tertata rapi, namun hanya saja pelayanan dari Retail Assistant yang sangat pasif, ada baiknya harus ada yang berjaga 1 orang Retai Assistant agar saat ada Pelanggan datang tidak bingung untuk bertanya and barang-barang di gudang juga berantakan yang dapat menggangu jalan Pelanggan ke arah toilet, lalu mohon diperhatikan kondisi toilet karena terdapat toilet dalam keadaan kotor."
"990272";"Wave 1 2024";"2194";"Service, People";"Pelayanan yang diberikan oleh Retail Assistant sudah cukup baik, RA mendampingi pelanggan saat memilih produk. Hanya saja RA belum mematuhi penggunaan seragam yang sesuai dengan ketentuan."
"990282";"Wave 1 2024";"2306";"Service";"Outlet Karanganyar terlihat bersih, Untuk staff nya ramah dalam melayanin pelanggan. Pada area fitting room terlihat bersih begitu juga dengan toiletnya terlihat bersih."
"990422";"Wave 1 2024";"7008";"Service";"Terdapat 2 Retail Assistant didalam toko, tetapi yang melayani Pelanggan hanya 1 Retail Assistant saja."
"990493";"Wave 1 2024";"2210";"Service";"Retail Assistant tidak menghampiri Pelanggan sehingga Pelanggan memanggil Retail Assistant dari jarak yang cukup jauh."
"990483";"Wave 1 2024";"2212";"Cleanliness, Service, People";"Toko Eiger Kemang terlihat rapi and bersih pada lantai 1 maupun lantai 2, tetapi pada lantai toilet dalam keadaan basah and kotor. Pelanggan dilayani with baik oleh Retail Assistant and Kasir, akan tetapi untuk pelayanan Retail Assistant kurang inisiatif dalam menjelaskan perawatan produk and menawarkan pelanggam untuk mencoba produk pilihannya. selain itu Retail Assistant tidak memakai ID Card. Dibandingkan with Kasir yang memakai seragam with lengkap."
"990495";"Wave 1 2024";"2052";"Cleanliness, Facility, People, Service, Transaction Process";"Toko Eiger Salatiga terlihat bersih and rapi pada lantai 1 and lantai 2, akan tetapi untuk area toilet tidak bersih, closet agak kotor and menguning, serta pintu toilet rusak. Pelanggan dilayani with baik oleh Retail Assistant and Kasir. Retail Assistant sangat inisiatif dalam melayani Pelanggan, Pelanggan dilayani oleh 2 Retail Assistant (Pria and Wanita) Retail Assistant Wanita tidak mengenakan ID Card. Untuk Kasir juga bagus pelayananya, akan tetapi tidak inisiatif menanyakan member kepada Pelanggan, akhirnya Pelanggan di daftarkan member oleh Kasir setelah Pelanggan bertanya mengenai member."
"990540";"Wave 1 2024";"7026";"Service, Cleanliness, Facility";"Store Sopo Bandung dalam keadaan Bersih, nyaman, and tertata rapi. Pelayanan yang diberikan cukup baik, namun terdapat Retail Assistant pria yang terkesan kurang mengetahui aktivitas promosi yang sedang berjalan and area toilet dalam kondisi tergenang air and lantai terlihat kotor and berkerak."
"990654";"Wave 1 2024";"7007";"Service";"Kasir and Retail Assistant yang bertugas sangat aktif dalam melayani Pelanggan. Ada suatu case ketika Kasir yang sekaligus menjadi Retail Assistant yang melayani tali sepatunya telepas, Kasir pun meminta izin untuk merapikan tali sepatu yang terlepas. Kesimpulannya performa Kasir atau Retail Assistant sangat bagus and tidak mengecewakan."
"990707";"Wave 1 2024";"7004";"Facility, Cleanliness, People";"Lantai 2 AC rusak, Toilet terlihat kotor, sedang ada maintenance kelistrikan, Terdapat banyak karyawan yang terlihat seperti Retail Assistant yang tidak memakai seragam berada di area kasir and mengobrol with volume cukup tinggi. Retail Assistant Iput yang membantu menjawab beberapa pertanyaan Pelanggan, Merangkap Menjadi Kasir."
"990745";"Wave 1 2024";"2364";"Transaction Process";"Pada saat transaksi pembayaran, kekurangan uang pecahan untuk kembalian sehingga Pelanggan menunggu cukup lama. Untuk mengatasi hal ini, Kasir mengambil inisiatif with meminjam uang dari Retail Assistant yang lain."
"990761";"Wave 1 2024";"2332";"Cleanliness, Service, People";"Outlet terdapat beberapa barang display tas yang terjatuh and tidak ada yang membereskan. Retail Assistant juga mengobrol saat Pelanggan sedang meminta untuk mengecek stock produknya."
"991085";"Wave 1 2024";"2053";"Service, People";"Retail Assistant and Kasir kurang aktif and ramah."
"992333";"Wave 1 2024";"2038";"Service, Facility";"Retail Assistant menjawab with jelas setiap pertanyaan yang diajukan oleh pelanggan, namun Retail Assistant masih kurang inisiatif untuk menjelaskan secara spontan terkait keunggulan and cara perawatan produk. Di area dalam store juga ditemukan bola lampu yang padam."
"991582";"Wave 1 2024";"2049";"Service, Cleanliness, Facility";"Kasir terkesan pasif, and hanya menjawab apa yang ditanyakan oleh pelanggan, Toilet kurang bersih and tergabung with gudang penyimpanan. Ketika Pelanggan hendak meninggalkan toko, di lantai 1 tidak terlihat Staf yang bertugas."
"990880";"Wave 1 2024";"2268";"Service, Facility";"Pelanggan dilayani with baik oleh Retail Assistant, namun saat menjelaskan mengenai Tas Naik Gunung kurang begitu memuaskan karena hanya menjelaskan mengenai kapasitas and warnanya saja. Kemudian informasi dari Retail Assistant toilet di dalam store sedang dalam proses renovasi."
"991113";"Wave 1 2024";"7034";"Facility, Service, Transaction Process, People";"Toko Eiger Nganjuk untuk keseluruhan terlihat bersih and rapi, namun ada beberapa seperti cat pintu fitting room yang terkelupas, cat dinding pada luar toko, and terdapat lampu yang padam. Pelanggan dilayani with baik oleh Retail Assistant yang mana juga merangkap sebagai Kasir. Untuk pelayananya cukup baik, namun kurang inisiatif dalam menawarkan Pelanggan mencoba produk yang diminati, tidak menanyakan member, harus dipancing terlebih dulu, and tidak tersenyum 1 jari diakhir layanan."
"992631";"Wave 1 2024";"2387";"Service";"Retail Assistant yang melayani Pelanggan masih terkesan pasif, tidak ada inisiatif untuk memberikan informasi-informasi sehingga Pelanggan yang perlu bertanya terlebih dahulu."
"990955";"Wave 1 2024";"2116";"Service";"Outlet Ciledug terlihat cukup rapi and bersih, untuk penataan produknya terlihat menarik. Untuk Retail Assistant nya terlihat sangat membantu dalam memberikan pelayanan kepada Pelanggan. Toilet and fitting room nya juga dalam keadaan bersih."
"990947";"Wave 1 2024";"2041";"Service, Transaction Process";"Store Eiger Buah Batu Bandung untuk lantai 1 and 2 nya terlihat bersih and rapih. Untuk Retail Assitant and Kasir melayani Pelanggan with baik. Tetapi untuk Retail Assistant kurang tidak menjelaskan terkait member Eiger and juga garansi produk kepada Pelanggan and yang menjelaskan serta memandu pendaftaran adalah kasir yang bertugas."
